CreateTime,Des,Emotions
1646412533,1,积极
1646412561,0,积极
1646412572,0,积极
1646412574,0,积极
1646412575,0,中性
1646412583,0,中性
1646412590,0,中性
1646412597,0,中性
1646412628,0,积极
1646412635,1,消极
1646412650,0,积极
1646412655,0,中性
1646412704,1,积极
1646412719,0,消极
1646412724,0,消极
1646412730,0,中性
1646412736,0,中性
1646412750,0,中性
1646412761,0,中性
1646412771,0,中性
1646412776,0,中性
1646412788,0,中性
1646412794,0,消极
1646412805,0,中性
1646412819,1,消极
1646412825,1,积极
1646412829,0,中性
1646412839,0,中性
1646412842,0,中性
1646412844,0,中性
1646412853,0,中性
1646412856,0,积极
1646412860,0,积极
1646412899,0,积极
1646412910,0,消极
1646412916,0,积极
1646412920,0,积极
1646412922,0,积极
1646412929,1,消极
1646412955,0,积极
1646412963,0,消极
1646412967,0,中性
1646412991,1,积极
1646413064,0,积极
1646413088,1,积极
1646413102,0,积极
1646413113,0,积极
1646413116,0,消极
1646413123,0,中性
1646413128,1,消极
1646413130,0,积极
1646413140,1,消极
1646413156,0,积极
1646413186,0,积极
1646413194,0,中性
1646413209,0,中性
1646413212,0,中性
1646413222,1,消极
1646413226,0,消极
1646413228,0,消极
1646413235,0,积极
1646413241,0,消极
1646413255,1,消极
1646413347,0,中性
1646413351,0,消极
1646413355,0,中性
1646413357,0,中性
1646413366,0,消极
1646413380,0,中性
1646413391,0,中性
1646413490,0,消极
1646413510,0,中性
1646413557,0,积极
1646413615,0,中性
1646413622,0,消极
1646413624,0,中性
1646413689,0,积极
1646413879,0,积极
1646413882,0,积极
1646413898,0,积极
1646413905,0,消极
1646413947,0,中性
1646413951,0,中性
1646437210,1,积极
1646437421,0,积极
1646437424,0,中性
1646437428,0,中性
1646437438,1,积极
1646437460,1,积极
1646437475,0,中性
1646437477,0,消极
1646437485,1,中性
1646444631,1,积极
1646444646,0,积极
1646444738,1,积极
1646444754,0,积极
1646444764,0,消极
1646444869,1,积极
1646445303,1,中性
1646445310,0,中性
1646445323,1,中性
1646445339,0,中性
1646445340,1,中性
1646445349,0,中性
1646445358,0,中性
1646445364,0,中性
1646445381,0,中性
1646445440,1,中性
1646445453,0,中性
1646445470,0,中性
1646445485,1,中性
1646445494,0,积极
1646445499,0,消极
1646445534,0,积极
1646445555,0,中性
1646445558,0,消极
1646445563,0,消极
1646445568,1,消极
1646445577,0,积极
1646445581,0,消极
1646445590,1,中性
1646445594,0,积极
1646445598,0,中性
1646445740,1,积极
1646445749,0,中性
1646445761,0,中性
1646445776,1,积极
1646445801,1,中性
1646445996,0,积极
1646446001,0,中性
1646446003,0,中性
1646446017,0,中性
1646446030,0,中性
1646446042,0,积极
1646446057,0,积极
1646446170,1,积极
1646446178,0,积极
1646446568,0,积极
1646446600,1,积极
1646446828,1,消极
1646446995,0,积极
1646446999,0,积极
1646447019,0,中性
1646447024,0,中性
1646447032,1,积极
1646447046,0,中性
1646447053,0,积极
1646447059,0,积极
1646447086,1,中性
1646447093,0,中性
1646447099,0,消极
1646447105,1,中性
1646447121,0,消极
1646447152,0,积极
1646447766,1,积极
1646447790,1,中性
1646447795,1,中性
1646447806,1,中性
1646447814,0,积极
1646447824,1,中性
1646447826,1,中性
1646447831,0,积极
1646447840,0,中性
1646447845,1,中性
1646447848,0,积极
1646447855,0,消极
1646447905,1,中性
1646447911,1,中性
1646447916,0,中性
1646449106,1,消极
1646449115,0,消极
1646449221,1,中性
1646449239,0,积极
1646450037,1,消极
1646450045,0,中性
1646450059,1,积极
1646450061,0,中性
1646450063,0,积极
1646450067,0,积极
1646450119,0,中性
1646450977,1,中性
1646450978,0,积极
1646450981,0,积极
1646450983,1,积极
1646450987,0,积极
1646450997,0,积极
1646451003,0,中性
1646451013,0,中性
1646451019,1,积极
1646451026,0,中性
1646451029,0,消极
1646451149,1,积极
1646452141,0,积极
1646452855,1,中性
1646452862,1,中性
1646452871,0,积极
1646452878,0,积极
1646453853,1,积极
1646453860,0,积极
1646453867,0,积极
1646453955,1,积极
1646454150,0,中性
1646454153,0,积极
1646470222,1,积极
1646470284,0,积极
1646470299,0,中性
1646470564,0,积极
1646470642,1,积极
1646479390,1,中性
1646479397,1,中性
1646482686,0,积极
1646482692,0,消极
1646482700,0,中性
1646492665,1,积极
1646492671,1,中性
1646492674,0,中性
1646492685,0,中性
1646492687,0,中性
1646492718,1,积极
1646492742,0,消极
1646492745,0,消极
1646492759,1,积极
1646492776,0,积极
1646492819,0,中性
1646492825,0,中性
1646492833,1,积极
1646492836,0,中性
1646492849,0,积极
1646492852,1,中性
1646492855,0,积极
1646492859,1,中性
1646492874,1,中性
1646492879,0,积极
1646492892,1,中性
1646492901,0,中性
1646492903,0,积极
1646493475,0,积极
1646493612,0,中性
1646493631,0,积极
1646494234,0,积极
1646494245,1,积极
1646494247,0,消极
1646496270,1,积极
1646496422,1,中性
1646496428,1,中性
1646496438,0,中性
1646496444,0,积极
1646496446,1,消极
1646496453,0,积极
1646496469,0,中性
1646496552,0,积极
1646497831,0,中性
1646497838,0,消极
1646524055,0,中性
1646526957,1,中性
1646527284,0,积极
1646527307,1,积极
1646527676,0,消极
1646527695,1,积极
1646527744,0,积极
1646527749,0,积极
1646527755,0,积极
1646527764,0,中性
1646527782,1,积极
1646528094,1,消极
1646528099,0,消极
1646528466,0,中性
1646528470,0,中性
1646528481,0,积极
1646528512,1,中性
1646528521,0,积极
1646529071,1,中性
1646529117,0,积极
1646529121,0,中性
1646529125,0,中性
1646529130,0,积极
1646529143,0,消极
1646529154,0,中性
1646529174,1,积极
1646529177,1,积极
1646529190,0,积极
1646529699,1,消极
1646529708,0,积极
1646529716,0,积极
1646530029,1,消极
1646530218,0,中性
1646530226,0,积极
1646530240,0,积极
1646530379,0,中性
1646530704,1,积极
1646530708,1,中性
1646530715,0,积极
1646532383,1,消极
1646532386,0,中性
1646532388,1,积极
1646532389,1,中性
1646532390,0,积极
1646532392,0,消极
1646532393,0,中性
1646532398,1,积极
1646532404,0,积极
1646532415,0,中性
1646532418,0,积极
1646532430,1,积极
1646533437,1,中性
1646533450,0,中性
1646533458,0,消极
1646533464,0,中性
1646533465,1,中性
1646533476,0,积极
1646533478,1,积极
1646533485,0,中性
1646533523,0,积极
1646533532,1,积极
1646533539,0,积极
1646533543,0,积极
1646533553,1,积极
1646533561,0,中性
1646533572,0,中性
1646533581,1,中性
1646533601,1,中性
1646533607,0,中性
1646533610,0,中性
1646533620,1,中性
1646533630,0,中性
1646533645,1,中性
1646533649,1,中性
1646533653,0,中性
1646533656,1,中性
1646533673,0,中性
1646533680,0,中性
1646533685,0,中性
1646533702,1,中性
1646533707,0,积极
1646533709,1,中性
1646533748,0,中性
1646533759,0,消极
1646533765,1,积极
1646533782,1,中性
1646533785,1,中性
1646533799,1,积极
1646533802,1,积极
1646533803,0,中性
1646533805,0,积极
1646533814,0,消极
1646533821,0,中性
1646533822,1,中性
1646533836,1,中性
1646533840,1,中性
1646533848,0,积极
1646533865,0,中性
1646533873,1,中性
1646533879,0,积极
1646533881,0,中性
1646533887,0,中性
1646533891,0,中性
1646533916,1,积极
1646533944,0,中性
1646533953,0,中性
1646533956,0,中性
1646533958,1,中性
1646533986,0,中性
1646533994,0,中性
1646533997,1,中性
1646534002,0,积极
1646534006,0,积极
1646534010,0,积极
1646534011,1,中性
1646534013,0,积极
1646534014,1,中性
1646534026,0,积极
1646534082,0,中性
1646534094,0,中性
1646534120,0,中性
1646534128,0,中性
1646534140,0,中性
1646534786,1,中性
1646534794,1,积极
1646534799,0,中性
1646534803,0,积极
1646534805,0,积极
1646534807,0,中性
1646534814,1,积极
1646534829,1,中性
1646535817,0,积极
1646535822,0,积极
1646535852,0,积极
1646535874,1,消极
1646580337,1,消极
1646580706,0,积极
1646580711,0,中性
1646580715,0,积极
1646580721,0,积极
1646580731,0,中性
1646580736,0,积极
1646580740,0,积极
1646580961,1,中性
1646580969,0,积极
1646580972,0,积极
1646580980,0,消极
1646580983,0,积极
1646581020,1,消极
1646581022,1,中性
1646581028,1,中性
1646581038,0,积极
1646582034,1,积极
1646582050,0,积极
1646582053,0,积极
1646582059,0,中性
1646582071,1,中性
1646582076,0,消极
1646582078,0,积极
1646582084,0,中性
1646582114,1,中性
1646582123,1,中性
1646582124,0,积极
1646582127,0,中性
1646582132,1,中性
1646582133,0,积极
1646582135,0,积极
1646582153,0,中性
1646582162,0,中性
1646582178,0,中性
1646582201,0,积极
1646582210,1,中性
1646582216,0,积极
1646582221,0,消极
1646582235,0,中性
1646582251,0,中性
1646582258,0,积极
1646582287,0,中性
1646582409,1,中性
1646582423,1,中性
1646582436,1,中性
1646582461,0,消极
1646582468,0,中性
1646582471,0,积极
1646582481,1,积极
1646582485,0,积极
1646582922,1,中性
1646582932,0,积极
1646582934,0,积极
1646582936,0,积极
1646583553,1,中性
1646583565,0,积极
1646583609,0,积极
1646583620,0,积极
1646583708,1,积极
1646583829,0,积极
1646583841,0,积极
1646583863,1,积极
1646583873,1,积极
1646583894,1,积极
1646583906,0,积极
1646583927,1,积极
1646583947,0,积极
1646584093,1,消极
1646584136,1,积极
1646584190,0,积极
1646584335,1,积极
1646584340,0,积极
1646584343,0,积极
1646584352,0,积极
1646584598,0,中性
1646584614,0,消极
1646584619,0,中性
1646584623,0,中性
1646584680,1,消极
1646584686,0,积极
1646584693,1,积极
1646584698,0,中性
1646584706,1,中性
1646584711,0,积极
1646584722,0,消极
1646584726,0,消极
1646584738,0,中性
1646584776,1,消极
1646584784,0,中性
1646584793,0,中性
1646584803,0,积极
1646584824,0,中性
1646584848,0,中性
1646584851,1,消极
1646584866,1,中性
1646584873,0,中性
1646584877,0,中性
1646584883,0,中性
1646584900,0,中性
1646584907,0,中性
1646584913,0,中性
1646584921,0,中性
1646584926,0,中性
1646584934,1,积极
1646584942,0,积极
1646584999,0,中性
1646585003,0,积极
1646585009,0,中性
1646585019,0,中性
1646585024,0,中性
1646585034,0,积极
1646585057,1,积极
1646585067,0,积极
1646585072,0,中性
1646585141,0,中性
1646585160,0,中性
1646585176,0,积极
1646585204,0,消极
1646585251,1,积极
1646585262,1,积极
1646585274,0,中性
1646585279,0,中性
1646585284,0,中性
1646585290,0,中性
1646585308,1,消极
1646585321,1,中性
1646585328,0,积极
1646585331,0,中性
1646585342,0,积极
1646585403,0,消极
1646585424,0,积极
1646585430,0,积极
1646585448,1,中性
1646585451,0,中性
1646585458,0,中性
1646585470,1,积极
1646585475,0,中性
1646585543,0,中性
1646585548,0,消极
1646585558,0,中性
1646585564,0,中性
1646585571,1,积极
1646585572,0,中性
1646585577,0,积极
1646585579,0,积极
1646585583,0,积极
1646585587,0,中性
1646585588,0,积极
1646585595,0,消极
1646585600,1,消极
1646585601,0,积极
1646585607,0,积极
1646585614,0,中性
1646585622,0,消极
1646585628,0,积极
1646585633,1,积极
1646585707,0,积极
1646585714,0,消极
1646585725,1,积极
1646585726,0,消极
1646585730,0,消极
1646585738,0,中性
1646585746,0,消极
1646585748,0,积极
1646585752,0,中性
1646585763,0,积极
1646585815,1,积极
1646585823,0,积极
1646585826,0,积极
1646585830,1,积极
1646585834,0,积极
1646585840,0,积极
1646609033,0,中性
1646609819,1,中性
1646609821,0,积极
1646609824,0,积极
1646609836,0,积极
1646610473,1,中性
1646610803,1,中性
1646610908,1,消极
1646611160,1,消极
1646611580,0,积极
1646611583,0,消极
1646611592,0,积极
1646611643,0,积极
1646612009,1,积极
1646612186,0,积极
1646612187,0,中性
1646612209,0,中性
1646612212,0,积极
1646612295,1,消极
1646612302,0,中性
1646612306,0,中性
1646612315,0,消极
1646612331,0,中性
1646612356,0,中性
1646612366,0,积极
1646612385,1,消极
1646612390,1,中性
1646612391,0,消极
1646612394,1,中性
1646612396,0,消极
1646612401,0,中性
1646612415,0,中性
1646612422,0,积极
1646612433,0,积极
1646612442,0,消极
1646612458,1,积极
1646612464,0,积极
1646612467,0,积极
1646612471,0,积极
1646612657,1,中性
1646612660,1,中性
1646612671,0,中性
1646612673,1,中性
1646612688,1,中性
1646612791,1,消极
1646612797,0,中性
1646612804,0,中性
1646612808,0,消极
1646613429,0,消极
1646614110,0,积极
1646614173,0,积极
1646614281,0,中性
1646614288,0,积极
1646614302,1,中性
1646614306,1,中性
1646614310,0,积极
1646614324,0,积极
1646614327,0,积极
1646614335,1,积极
1646614512,1,中性
1646614522,1,中性
1646614524,1,积极
1646614601,0,中性
1646614603,0,消极
1646614609,0,积极
1646614611,0,消极
1646614620,1,积极
1646614625,1,中性
1646614627,1,积极
1646614688,0,消极
1646614690,0,中性
1646614695,0,消极
1646614706,0,消极
1646615311,0,中性
1646615321,1,中性
1646615324,0,积极
1646615329,1,中性
1646615330,0,中性
1646615342,1,中性
1646615350,0,积极
1646615361,0,中性
1646615363,0,中性
1646615366,1,积极
1646615376,1,积极
1646615399,0,中性
1646615404,0,消极
1646615418,1,中性
1646615420,0,积极
1646615430,0,积极
1646615438,0,消极
1646615484,0,中性
1646615488,1,中性
1646615494,0,中性
1646615501,0,积极
1646615517,0,中性
1646615754,1,中性
1646615762,0,积极
1646615767,0,中性
1646615779,1,积极
1646615788,0,中性
1646615798,0,中性
1646615811,0,中性
1646615813,0,积极
1646615853,1,中性
1646615859,1,积极
1646615907,0,积极
1646616689,0,积极
1646616697,1,积极
1646630178,0,积极
1646630191,0,积极
1646630308,0,积极
1646630387,1,中性
1646630389,1,积极
1646630426,1,中性
1646630467,0,积极
1646630481,0,中性
1646630519,1,积极
1646630556,0,积极
1646630560,0,积极
1646630602,1,积极
1646630974,1,中性
1646630980,0,中性
1646630990,0,中性
1646630996,0,中性
1646631306,0,中性
1646631316,0,积极
1646631322,0,中性
1646634022,0,积极
1646634396,0,中性
1646634569,0,积极
1646634577,0,积极
1646635593,1,消极
1646635641,0,消极
1646635643,1,积极
1646635648,0,积极
1646635655,0,积极
1646635664,0,积极
1646635669,1,积极
1646635760,1,积极
1646635765,0,积极
1646635776,0,积极
1646635789,0,中性
1646635928,1,中性
1646635934,1,中性
1646635939,0,积极
1646635950,1,积极
1646635955,0,积极
1646636255,1,中性
1646636267,0,积极
1646639784,1,积极
1646639895,0,积极
1646641024,1,积极
1646641026,1,积极
1646641038,0,积极
1646641070,1,积极
1646641101,0,中性
1646641114,0,积极
1646641181,1,积极
1646641292,1,中性
1646641298,0,中性
1646641300,0,消极
1646641330,1,积极
1646641333,0,中性
1646641336,0,积极
1646641350,1,中性
1646641354,0,积极
1646641355,0,积极
1646641365,1,积极
1646641455,1,积极
1646641466,0,积极
1646641521,1,消极
1646641526,0,积极
1646641526,1,消极
1646641530,0,积极
1646641536,0,中性
1646641537,0,积极
1646641542,0,中性
1646641568,1,积极
1646644139,0,中性
1646644140,0,积极
1646644153,0,中性
1646644206,0,积极
1646644220,1,中性
1646644226,0,积极
1646644228,1,积极
1646644232,0,积极
1646644262,0,积极
1646644303,1,积极
1646646142,1,中性
1646646149,1,消极
1646646153,0,积极
1646646158,0,积极
1646646239,1,积极
1646646751,0,积极
1646646754,0,积极
1646646862,0,中性
1646647053,1,中性
1646647205,0,积极
1646647209,0,积极
1646647244,0,积极
1646647496,1,中性
1646647685,1,中性
1646647695,0,消极
1646647957,1,中性
1646647975,0,中性
1646647999,1,积极
1646650077,1,中性
1646650216,0,积极
1646650222,0,积极
1646650347,1,积极
1646650421,0,中性
1646650430,0,中性
1646650642,1,中性
1646667133,0,积极
1646667309,1,积极
1646667316,0,积极
1646667323,0,积极
1646667436,0,积极
1646667481,1,积极
1646667509,1,积极
1646667518,0,积极
1646667538,0,中性
1646667548,1,积极
1646667552,1,积极
1646667560,0,中性
1646667567,0,中性
1646667582,0,积极
1646667584,0,积极
1646667617,0,中性
1646667650,0,积极
1646667658,0,积极
1646667710,0,积极
1646667749,1,中性
1646667755,1,中性
1646667760,0,积极
1646667802,0,中性
1646667948,1,积极
1646668729,1,中性
1646668737,0,中性
1646668766,0,积极
1646668841,1,积极
1646668848,0,积极
1646669316,1,积极
1646669326,0,中性
1646669328,1,中性
1646669335,1,消极
1646669340,0,积极
1646669347,0,中性
1646669375,0,中性
1646669384,0,积极
1646669393,0,中性
1646669649,1,中性
1646669655,1,中性
1646669657,1,中性
1646669658,0,积极
1646669662,0,积极
1646669663,1,中性
1646669672,1,中性
1646669676,1,积极
1646669713,0,积极
1646669719,0,中性
1646669721,0,消极
1646669905,1,中性
1646669928,0,中性
1646669987,0,中性
1646669989,0,中性
1646670075,0,中性
1646670080,0,中性
1646670087,0,中性
1646670098,1,积极
1646670109,1,中性
1646670112,1,消极
1646670129,0,中性
1646670134,0,消极
1646670181,0,中性
1646670241,1,中性
1646670263,0,中性
1646670266,0,中性
1646670283,0,中性
1646670288,0,中性
1646670322,0,中性
1646670332,1,消极
1646670345,0,中性
1646670346,1,中性
1646670354,0,消极
1646670356,0,中性
1646670367,1,消极
1646670411,0,中性
1646670413,0,积极
1646670447,1,中性
1646670485,1,中性
1646670506,1,积极
1646670512,0,积极
1646670527,0,中性
1646670614,0,中性
1646670686,1,消极
1646670875,0,中性
1646670893,0,中性
1646670911,0,中性
1646670917,0,中性
1646671060,1,积极
